id,title,avg_rate,geek_rate,num_votes
12873,Monopoly: Night Sky,5.11,N/A,18
12877,Brothers By My Side,6.75,N/A,14
12878,Fightopia!,6.17,N/A,3
12881,All-Pro Basketball,5.33,N/A,3
12882,All-Pro Baseball,6.33,N/A,3
12883,Ta Kai,4.00,N/A,1
12884,Bull In A China Shop,6.23,N/A,13
12885,Cricket at Lords,4.00,N/A,2
12886,Wagon Train,4.50,N/A,4
12887,What Am I Bid?,4.80,N/A,5
12888,Reach For The Summit,5.00,N/A,4
12889,Steeplechase,3.96,N/A,14
12890,Swindle,4.13,N/A,19
12892,Bobs Y'r Uncle,3.00,N/A,2
12893,Top Dividend,3.71,N/A,7
12894,Die verflixte 0,5.50,N/A,2
12895,La Bataille de Wavre,7.61,5.610,55
12901,Nutty Neighbors,5.50,N/A,2
12903,Carcassonne: The Count of Carcassonne,5.93,5.817,2949
12904,Monopoly: Wales-Cymru,3.60,N/A,10
12905,Possumopoly: A Small Capital Game,4.25,N/A,8
12906,Spartanopoly,3.75,N/A,4
12907,Queensland,5.21,N/A,7
12908,Hacker Tracker,2.50,N/A,6
12910,Arthur's Get Together Game,N/A,N/A,N/A
12911,Monopoly: New England,5.00,N/A,5
12912,Monopoly: Golf,4.61,N/A,22
12913,Monopoly: Arsenal,3.75,N/A,8
12914,Piraten-Duell,5.53,N/A,24
12915,Desert Rats,7.00,N/A,1
12916,Suribachi,N/A,N/A,N/A
12917,Omaha Beach,5.00,N/A,2
12918,Westfront,N/A,N/A,N/A
12919,Verbositi,5.53,N/A,15
12921,Bootleg,N/A,N/A,N/A
12922,Home Game,N/A,N/A,N/A
12923,Three on a Match,5.70,N/A,10
12926,Banana Slap,6.19,N/A,9
12927,Locution,N/A,N/A,N/A
12928,Catchword,5.67,N/A,3
12929,Careers for Girls,2.38,N/A,16
12930,Hollywood Go,N/A,N/A,N/A
12931,Equable,4.71,N/A,7
12932,ChessHeads,6.75,N/A,4
12934,Shipping Empires,6.00,N/A,3
12935,World War II in the East,6.75,N/A,4
12936,Mentalis,7.60,N/A,26
12937,Star Trek Deep Space Nine: The Board Game,5.85,N/A,13
12938,Star Trek The Next Generation: The Board Game,5.10,N/A,15
12939,Warp Out,4.33,N/A,3
12940,War Against White Comet,8.00,N/A,1
12941,Crosspower,N/A,N/A,N/A
12943,Go Mental,6.08,N/A,27
12944,Patriot Challenge,4.00,N/A,1
12945,Troika Rabbit Race Game,N/A,N/A,N/A
12946,Duran Duran: Into The Arena,4.17,N/A,3
12947,Napoleon at War: Four Battles,6.65,5.637,125
12948,Z,3.79,N/A,7
12949,Plüschtown,N/A,N/A,N/A
12950,Champions: Wildstrike,4.33,N/A,3
12951,Slaughter Ball,N/A,N/A,N/A
12952,Naschkatze,6.06,N/A,8
12953,Barbarian Hordes,3.50,N/A,2
12954,Battle Stations!,8.00,N/A,1
12955,Big Damn Robots,6.67,N/A,3
12958,Passport to Culture,5.54,N/A,13
12959,Vices Trivia Card Set,4.83,N/A,6
12960,Isis Süsse Sünde,4.50,N/A,4
12961,Enix,5.25,N/A,4
12965,Snipe Hunt,10.00,N/A,1
12966,Indy 500 75th Running Race Game,2.67,N/A,3
12967,Rein damit,5.71,N/A,7
12968,The Glory,5.50,N/A,8
12969,Skeleton Warriors,3.00,N/A,5
12970,Dambusters,5.79,N/A,7
12971,The Li'l Abner Game,4.00,N/A,1
12972,Mystic Eye,2.00,N/A,1
12973,Rocket Sockit,N/A,N/A,N/A
12974,Whirling Words,4.00,N/A,1
12975,Great European War Game,N/A,N/A,N/A
12978,Orri's Storm,6.80,N/A,5
12979,Senlac Hill,6.80,N/A,10
12981,Horse Play,N/A,N/A,N/A
12982,Syndicates,N/A,N/A,N/A
12983,VeggieTales Don't Sink in the Sink!,4.14,N/A,14
12984,Jonah a VeggieTales Movie Fishin' Game,4.67,N/A,3
12985,Dino-Lotto,N/A,N/A,N/A
12987,Upon my Word,N/A,N/A,N/A
12990,Fast Attack,5.25,N/A,2
12991,Pooh,3.00,N/A,1
12992,N Sync Backstage Pass Game,3.75,N/A,4
12993,The Masonic Board Game,N/A,N/A,N/A
12994,Battle of Thermopylae,4.09,N/A,7
12997,Red Seven,6.14,N/A,7
12998,Put and Take Dice,3.41,N/A,11
13000,Pitfall!,5.17,N/A,6
13002,Buffalo Style Chicken Wing Game,N/A,N/A,N/A
13003,PoPeln,4.60,N/A,10
13006,Swords & Dragons,6.14,N/A,7
13008,Heroes Incorporated: S.U.P.E.R. (Scrap's Upgrade Pack and Expansion Revision),7.23,5.583,44
13009,The White Unicorn,5.00,N/A,14
13011,Garfield Party Game,5.46,N/A,13
13012,Super Rebus,6.00,N/A,2
13013,Woof Woof,3.08,N/A,12
13015,Der Rattenfänger von Hameln,5.33,N/A,3
13018,The Russian Portfolio,6.17,N/A,6
13019,Sergeant Preston,6.00,N/A,4
13020,Slap Stick,4.90,N/A,4
13021,Get The Message,6.00,N/A,3
13022,You Don't Say,5.38,N/A,9
13023,The Doonesbury Game,5.78,N/A,9
13024,James Bond 007,5.97,N/A,23
13025,10 Sec. Quiz,5.94,N/A,8
13026,Strato Chess,6.16,N/A,24
13027,Battle Royal,5.25,N/A,4
13028,Moscow Attacked,5.45,N/A,11
13029,Stalingrad Attacked,7.00,N/A,2
13030,Besiege,5.67,N/A,3
13031,ABC Monday Night Football,5.97,N/A,29
13032,Monday Night Baseball,N/A,N/A,N/A
13033,BEN HVR,N/A,N/A,N/A
13034,Rain Forest Card Games,4.70,N/A,13
13035,Body English,N/A,N/A,N/A
13036,Cheyenne,6.90,N/A,1
13037,The Midas Touch,5.33,N/A,9
13038,Spycatcher,3.50,N/A,6
13040,Parliament,2.00,N/A,2
13041,Negotiator,3.12,N/A,8
13042,Chex,7.13,N/A,14
13043,Laurel and Hardy Card Game,6.67,N/A,3
13044,Havoc,5.80,N/A,5
13045,Soccer Master,4.21,N/A,10
13046,Breakaway Action Hockey!,N/A,N/A,N/A
13047,Box-It,1.00,N/A,1
13048,Deployment,5.33,N/A,3
13049,Clutch Football,5.20,N/A,10
13050,KilrSat 7,5.00,N/A,1
13051,House Rules for Napoleonic Wargaming,1.00,N/A,1
13052,Missionary: Impossible,5.29,N/A,26
13053,Book of Mormon Challenge,4.00,N/A,5
13054,LDS Church History Game,3.00,N/A,1
13055,Masterbrain,N/A,N/A,N/A
13057,Hit List,3.75,N/A,4
13059,Task Force,5.60,N/A,5
13060,Genius,5.74,N/A,14
13061,The Partridge Family,5.71,N/A,7
13062,ScareCrow,N/A,N/A,N/A
13063,Non-stop,4.73,N/A,11
13064,Gamma Knights,5.11,N/A,15
13065,Flieg Dumbo Flieg,6.77,N/A,13
13066,The Vanquished Foe,N/A,N/A,N/A
13067,Golem,6.55,N/A,6
13068,House of Doors,5.00,N/A,2
13069,Tonga,6.81,N/A,9
13070,Revolución,5.76,N/A,23
13073,Centre Court,3.67,N/A,3
13076,Think Links,4.67,N/A,3
13077,Wizard's Garden: The Alesalitis Plant,6.32,N/A,11
13078,Astro Boy Saves the Universe Game,3.55,N/A,11
13079,Addition Matching Caps,3.00,N/A,1
13080,Thalassa,6.17,N/A,6
13081,Runebound: The Island of Dread,7.19,6.263,805
13085,Dare to Dream,1.00,N/A,1
13086,"Casco, het grote verzekeringspel",N/A,N/A,N/A
13087,Wheel & Deal,6.88,N/A,8
13088,He Broke the Mold,N/A,N/A,N/A
13090,Murder! The Game,6.00,N/A,1
13091,Megaman NT Warrior Trading Card Game,5.77,N/A,25
13092,Megaman NT Warrior Battle Net Board Game,4.61,N/A,9
13093,Kar-Zoom,3.00,N/A,1
13095,Spider-Man,N/A,N/A,N/A
13096,MVP Baseball,4.00,N/A,1
13097,Capricorn,5.50,N/A,5
13098,True Math,6.00,N/A,2
13099,Heads Up,4.73,N/A,11
13100,Hansa Extrakarte,6.53,5.574,67
13102,Entrepreneur's Accessory to Monopoly,1.00,N/A,1
13103,Triolet,6.13,N/A,19
13104,Take It Off,7.00,N/A,1
13105,The Treasure Hunt Game,6.12,N/A,14
13106,Dad's Army,5.12,N/A,25
13107,Monopoly: Alaska,4.53,N/A,15
13108,ABC Game,3.24,N/A,9
13109,What Happens Next,6.75,N/A,4
13111,Entenmarsch,5.60,N/A,10
13112,Bauer schnell! Es wird schon hell,6.09,N/A,10
13113,Die kecken Recken,5.25,N/A,10
13117,Novi,6.50,N/A,3
13118,9 to 1,5.67,N/A,3
13119,Fortress America: Expansion Pack #1,6.50,N/A,4
13120,Thinking Man's Basketball,N/A,N/A,N/A
13124,Clintonopoly,3.50,N/A,2
13125,Competition,N/A,N/A,N/A
13127,Totally Awesome,3.75,N/A,2
13129,"Win, Place & Show Great Thoroughbreds 1920's-1970's",6.86,N/A,13
13130,The Powerpuff Girls: Save the Day Game,N/A,N/A,N/A
13131,Monopoly: Sesame Street,4.50,N/A,10
13132,Monopoly Junior: Dig 'n Dinos,4.14,N/A,27
13133,Goosebumps: Storytelling Card Game,3.75,N/A,6
13135,Poserbility,5.62,N/A,4
13136,Nickelodeon SpongeBob Squarepants Game,4.17,N/A,6
13137,Kids Battle the Grown-Ups,4.64,N/A,22
13138,Monster Stomp!,N/A,N/A,N/A
13139,The Incredible Hulk 3-D Rampage Board Game,3.33,N/A,6
13140,Motownopoly,3.50,N/A,2
13141,Cartoon War,8.00,N/A,1
13142,Escape from Dinosaur Island,N/A,N/A,N/A
13143,Breeders: Initial Contact,5.00,N/A,1
13144,Monopoly: Raiders,3.67,N/A,6
13145,Hippety-Hop,7.00,N/A,1
13147,Fortress Rhodesia,6.12,N/A,4
13148,Pas op voor de draak!,5.00,N/A,1
13149,Stockbroker,3.00,N/A,2
13151,Hexit!,5.50,N/A,4
13152,NFL Power Sweep,5.00,N/A,2
13153,Quiz Me: Game of Riddles,N/A,N/A,N/A
13154,Monopoly: Popular Edition,5.21,N/A,28
13155,Russian Roulette,2.15,N/A,10
13156,Rymdraketen,5.00,N/A,1
13157,Divin' Dolphins,N/A,N/A,N/A
13158,Fib Finder,3.17,N/A,7
13159,Guess-a-Doodle!,2.00,N/A,1
13160,Scooby-doo! Hide & Shriek,5.60,N/A,12
13161,NHL Strategy,6.33,N/A,3
13162,Hydro Strike,6.50,N/A,5
13163,Jay Jay The Jet Plane Fly On Over Game,1.00,N/A,2
13167,Precious Moments Game,N/A,N/A,N/A
13168,Rapid 4,5.50,N/A,2
13170,Cross Words,5.50,N/A,2
13171,Tangle,6.33,N/A,3
13173,Klonks & Klones,4.50,N/A,4
13174,The Movie Game,5.25,N/A,6
13175,Super Mario Bros.,3.62,N/A,8
13176,Ordleken Relax,6.00,N/A,3
13177,Chasing Rabbits,4.87,N/A,3
13178,Göta kanal-spelet,N/A,N/A,N/A
13179,Stoppa pressarna!,5.00,N/A,5
13180,Färgpass,2.00,N/A,1
13181,Ordjakt,6.12,N/A,4
13183,Trivial Pursuit Mini Pack: Wild Card,6.07,N/A,7
13184,Strawberry Shortcake Fun Dough Tea Party Game,2.00,N/A,1
13185,Cabbage Patch Kids Adoption Game,N/A,N/A,N/A
13186,Knights Kingdom Save the Kingdom Game,3.62,N/A,12
13187,The Very Hungry Caterpillar Game,4.17,N/A,9
13188,Dragon Tales,5.00,N/A,4
13189,Scooby-doo The Movie Game,4.00,N/A,1
13190,Spider-Man Web Attack,3.67,N/A,3
13191,Super Quintillions,7.38,N/A,8
13192,Varsity Gridiron Football,6.14,N/A,7
13193,Fire As She Bears! (second edition),7.02,N/A,15
13194,Das Schneemann Spiel,4.36,N/A,14
13195,Buzz Off!,5.00,N/A,2
13196,Don't Bug Me,6.25,N/A,4
13197,Stump the Stars,N/A,N/A,N/A
13198,Face the Facts,5.00,N/A,1
13199,Missing Links,5.00,N/A,1
13200,Vox Pop,5.50,N/A,2
13201,Play Your Hunch,5.50,N/A,2
13202,The Stripey Hole,7.00,N/A,1
13204,Exedo,7.88,N/A,4
13205,Spelling Bee Bingo,5.00,N/A,2
13206,Menaces Sur Ter,6.00,N/A,3
13207,Squiggly Worms,3.97,N/A,15
13209,The Wizard of Oz Game,2.50,N/A,2
13210,Hentacle,5.50,N/A,20
13213,Toronto in a box,4.50,N/A,6
13214,The Ultimate Hockey Trivia Board Game,4.62,N/A,4
13215,ULTIMATE Sports Trivia: Super Pro Edition,2.00,N/A,1
13217,Quest for the DragonLords: The Advanced Game Expansion,7.22,5.574,43
13219,Scrabble Upper Hand,5.90,N/A,2
13220,Power Broker,5.00,N/A,1
13221,Fishin' Around,3.17,N/A,9
13222,Simon²,6.28,N/A,16
13225,Capcom Crossovers: The Card Game,N/A,N/A,N/A
13227,CHiPs,4.40,N/A,5
13228,Blade Runner,5.75,N/A,4
13229,Trap,6.56,N/A,12
13231,Baggit,6.62,N/A,4
13232,Sensitivity,N/A,N/A,N/A
13233,Challenge Perfection,6.46,N/A,7
13234,Dai Jobi,N/A,N/A,N/A
13235,The Dr. Laura Game,3.84,N/A,9
13236,Der Schwarze Prinz,3.75,N/A,4
13237,Star Sisterz,5.00,N/A,3
13238,AAARGH!!,6.33,N/A,3
13240,Panzer Miniatures,7.91,N/A,23
13241,Bullwinkle's Supermarket Game,3.50,N/A,3
13242,Lenny Henry's Stand-Up Comic Game,3.00,N/A,1
13243,Ring of Rule,6.00,N/A,2
13244,Kansojen Kisat,7.50,N/A,2
13246,Le Sceptre Maudit,7.25,N/A,6
13247,Election Quest,6.00,N/A,1
13248,Middle Age Crazy,2.00,N/A,1
13249,Football Flip Cards,6.43,N/A,7
13250,Official World Series Board Game,N/A,N/A,N/A
13251,Mare Nostrum: Volume One of the Fronte Mare Series,7.00,N/A,7
13252,Naval Warfare: World War 1,7.08,N/A,6
13253,Second World War at Sea: Distant Oceans,7.02,N/A,22
13255,Crop Circles,1.00,N/A,1
13256,Vicksburg:  the War for the West,7.88,N/A,4
13257,Iron and Fire,6.00,N/A,6
13258,Macao,2.91,N/A,11
13259,Klick,3.83,N/A,9
13261,Brain Strain,5.44,N/A,9
13262,Spider & Fly,5.10,N/A,22
13263,Entengrütze,6.34,N/A,15
13264,Magnetic Balance Spiel,6.67,N/A,3
13265,Balance of Power,6.75,N/A,4
13267,Age of Heroes,6.40,N/A,10
13268,1864: Year of Decision,6.74,N/A,10
13270,Swords & Plowshares,N/A,N/A,N/A
13272,Flaschengeist,6.70,5.675,145
13274,TuneDin,6.67,N/A,3
13275,Verdun: The Game of Attrition,7.05,N/A,10
13278,Clifford Crazy Eights Card Game,4.50,N/A,2
13279,Lewis & Clark Family Game,7.62,N/A,4
13280,Hummmzinger,5.32,N/A,10
13282,The Revolution Game,4.17,N/A,3
13283,The Reel to Reel Picture Show,3.75,N/A,2
13287,Alhambra: The City Gates,7.14,6.326,924
13291,Citadels:  The Dark City,7.04,6.780,5417
13292,Nacht der Sterne,3.82,N/A,15
13294,Break the Bank,5.28,N/A,8
13296,Tradition,4.00,N/A,1
13297,Ticket to Ride: Mystery Train Expansion,6.63,6.064,897
13300,Carcassonne: Die Katharer,6.94,6.018,536
13302,Astromachia,7.33,N/A,3
13303,Barbie: The Princess and the Pauper Game,4.67,N/A,3
13304,Hyakunin Isshu      (100 Poems by 100 Poets),5.50,N/A,8
13305,KOREA 2005: The ROK Goes North,6.83,N/A,10
13307,Flummoxed,6.38,N/A,16
13310,Adventure Gaming,6.42,N/A,13
13311,Bulls and Bears,6.25,N/A,4
13312,Input/Output Game,N/A,N/A,N/A
13313,Die Leibköche Seiner Majestät,5.18,N/A,14
13315,Space Hulk: Deathwing Expansion,7.90,6.363,560
13317,Golf Fore All,N/A,N/A,N/A
13318,Lets Play Golf,N/A,N/A,N/A
13319,Par Fore The Course,6.00,N/A,3
13320,Metric Golf,N/A,N/A,N/A
13321,Eye Remember,4.75,N/A,15
13323,V-Gate,5.00,N/A,1
13324,Shadow,N/A,N/A,N/A
13325,Witch's Brew,5.55,N/A,10
13326,The Original Bruce Lee Martial Arts Game,2.81,N/A,7
13327,Tobruk Expansion Pack 5b: Torch to Tunisia,7.61,N/A,10
13329,"Car Wars Supplement, City Blocks 4: 3-D Arena",6.35,N/A,16
13330,Uncle Albert's Auto Stop & Gunnery Shop 2035 Catalog,7.16,5.647,84
13331,Dominance,4.12,N/A,4
13332,Tons of Trivia 3,4.00,N/A,2
13334,Phalanx,7.58,N/A,6
13335,Elasta,4.80,N/A,5
13336,Lanza,N/A,N/A,N/A
13338,A Play On Words,N/A,N/A,N/A
13339,Joker Poker,5.00,N/A,2
13340,Simpsons:  3 Card Games in One,2.60,N/A,5
13342,Double Standard DWI the Game,N/A,N/A,N/A
13343,MetaMemes,7.00,N/A,2
13344,Slargeball: The National Sport of Irvania,7.25,N/A,2
13345,Barnard's Star: The First Interstellar War,6.15,N/A,17
13346,Compact Warrior,6.75,N/A,2
13348,Monopoly: Alaska's Iditarod,3.25,N/A,8
13349,Tir et But,5.44,N/A,9
13351,Palet,7.50,N/A,4
13352,"Car Wars Supplement, City Blocks 3",6.32,N/A,13
13354,Car Wars Compendium,7.14,5.890,284
13355,Silly Safari,7.03,N/A,8
13358,Snapple Real Facts Game,3.00,N/A,2
13360,5 Pad & Pencil Games People Love to Play,8.00,N/A,1
13364,The Loving Game,3.00,N/A,2
13365,"Eins, Zwei, Drei",6.20,N/A,5
13368,Tri-Ominos Junior,5.14,N/A,7
13369,Scooby-doo! Bobblehead Game,4.75,N/A,2
13370,Conquerors and Kings,6.25,N/A,4
13371,"Ia Drang, Vietnam 1965",6.03,N/A,26
13372,BibleQuest,3.14,N/A,7
13374,Super Jock Super Toe Football Game,5.81,N/A,16
13382,Yahoo! Web Speak,2.00,N/A,2
13383,Monopoly: Major League Baseball,4.97,N/A,19
13385,Österreich-Reise,4.00,N/A,1
13386,Hack N' Slash,7.25,N/A,2
13388,The Moscow Option: Guderian's Gambit,6.12,N/A,26
13389,Kloakråttan,5.11,N/A,9
13390,Pettson & Findus uppfinningsspel,4.33,N/A,3
13391,Tjolahopp!,8.00,N/A,1
13392,"Perfidious Albion: Napoleon's (Hypothetical) Invasion of England, 1814",5.48,N/A,25
13393,Space Hulk: Genestealer Expansion,7.07,5.994,490
13394,NWS Naval Warfare: WWII,7.36,N/A,7
13395,Cross Up Poker,6.97,N/A,10
13396,O Sanduíche Maluco,5.92,N/A,6
13397,Corrida do Pateta,5.00,N/A,1
13398,Inglês Letra a Letra,6.00,N/A,1
13399,The Planet Management Game,4.50,N/A,2
13400,TOPONA  The Original People Of North America,5.00,N/A,2
13401,Seelow & Kustrin 1945,5.57,N/A,7
13402,Car Capers,4.03,N/A,15
13405,Great War at Sea: Dreadnoughts,7.26,5.647,81
13406,Carte in tavola!,N/A,N/A,N/A
13407,Bolibompa Pling-Plong,3.00,N/A,6
13408,Speedy Sam!,4.12,N/A,8
13409,På Spåret,5.40,N/A,10
13410,Modern Spearhead,7.79,N/A,14
13411,Great War Spearhead,7.36,N/A,11
13413,My Mash Destiny Diary Game,N/A,N/A,N/A
13414,Star Probe,5.03,N/A,15
13415,Star Empires,4.54,N/A,13
13418,Duck Duck Goose,4.43,N/A,14
13419,Care Bears Busy Bodies,6.00,N/A,1
13420,Adventureland Game,3.97,N/A,15
13421,Masterquiz,5.30,N/A,15
13422,Duoword: the thinking person's word game,N/A,N/A,N/A
13423,Chessmate,3.00,N/A,1
13424,The Green Earth,5.80,N/A,1
13425,Politician,N/A,N/A,N/A
13426,Felix the Cat Game,6.00,N/A,1
13427,Louisiana Tigers,5.64,N/A,11
13428,Highlander,6.60,N/A,5
13430,The A-Team: The Adventures with B.A. Card Game,7.50,N/A,2
13431,The Addams Family Card Game,4.54,N/A,7
13432,Aladdin,6.67,N/A,4
13433,Chop Suey,5.70,N/A,5
13434,Dallas,3.40,N/A,10
13435,Vive la difference! de Remy Martin,5.00,N/A,3
13437,Picco Gusto,6.56,N/A,9
13438,Aladdin: Jasmine Magic Ring Game,N/A,N/A,N/A
13439,Talent,4.08,N/A,6
13441,All Aboard,3.50,N/A,2
13442,All American Football,3.00,N/A,1
13443,Barn Alfapet,4.07,N/A,14
13444,Imse Vimse Spindel,4.25,N/A,4
13445,Bokstavs-lek,4.00,N/A,1
13446,De Strijd der Robots,5.90,N/A,5
13449,Kiki & Bun-Bun,5.00,N/A,4
13450,Dice Box,3.25,N/A,2
13451,Cover to Cover,5.00,N/A,4
13452,Amateur Golf,N/A,N/A,N/A
13454,Playing With Pyramids,7.56,5.810,159
13457,The Great American Flag Game,N/A,N/A,N/A
13458,Trinôme,5.11,N/A,9
13459,Deltora Quest Game: the Battle to Save Deltora,2.63,N/A,3
13461,Ryttarspelen,N/A,N/A,N/A
13462,Playmaker's Football,N/A,N/A,N/A
13463,Railroad Dice: Germany,6.42,5.575,76
13465,Pit Fighter,6.13,N/A,26
13466,Casa dei Fantasmi,5.83,N/A,17
13467,Car Wars Arena Book,6.77,5.559,42
13468,Annie Card Game,7.00,N/A,1
13469,Sea Diver,4.00,N/A,8
13470,Moon Mission,5.75,N/A,4
13471,Arrowlette,N/A,N/A,N/A
13472,The Siege,5.00,N/A,1
13473,Attribut 2,6.79,5.583,58
13474,Telebohn,6.07,5.534,54
13475,Schätzbold,5.77,N/A,26
13476,Army Air Corps,N/A,N/A,N/A
13479,Wings: The Air Mail Game,4.40,N/A,5
13481,Bambi,3.00,N/A,1
13482,Baretta: The Street Detective Game,5.33,N/A,3
13483,Bargain Day,4.75,N/A,2
13484,Barney Balloon Race Game,N/A,N/A,N/A
13485,Barney First Fishing Game,N/A,N/A,N/A
13486,Opinion: The Party Poll Game,N/A,N/A,N/A
13487,Op Tile,7.70,N/A,5
13489,Whac-A-Mole Card Game,3.91,N/A,11
13491,Barney Jumbo,N/A,N/A,N/A
13492,Barney's Follow the Egg Game,2.00,N/A,1
13494,Il corpo umano,N/A,N/A,N/A
13496,Stripstrop,6.00,N/A,4
13497,Domosolo,N/A,N/A,N/A
13499,Technopoly,5.53,N/A,3
13500,Batman Forever: Audio Game,3.20,N/A,1
13501,Batman Forever: Crimefighting Card Game,5.00,N/A,4
13502,Batman Returns Card Game,N/A,N/A,N/A
13504,Battle of the Dinosaurs,7.00,N/A,1
13506,Beauty and the Beast: Magic Mirror Card Game,N/A,N/A,N/A
13509,Beverly Hills 90210 Card Game,3.00,N/A,1
13510,The Junior Bicycle Game,N/A,N/A,N/A
13514,Word for Word,5.00,N/A,1
13515,Jackpot,4.29,N/A,7
13517,Big Trail,N/A,N/A,N/A
13518,A Big Train Game,2.75,N/A,4
13519,Crusade,N/A,N/A,N/A
13521,Bird Watcher,N/A,N/A,N/A
13522,Belleau Wood,6.43,N/A,18
13523,Quit,5.50,N/A,4
13524,MASK: Raid and Rescue Game,4.23,N/A,13
13525,Blondie and Dagwood's Race for the Office Game,N/A,N/A,N/A
13526,The Blondie Game,N/A,N/A,N/A
13527,Monstret som slukade Stockholm,4.63,N/A,27
13528,The Stately Homes of England,5.50,N/A,2
13529,PanzerBoot To The Head,5.67,N/A,3
13531,Dogs of War,7.11,N/A,9
13533,Are We There Yet?,5.83,N/A,13
13534,Arena,N/A,N/A,N/A
13535,Boy Scouts,5.52,N/A,19
13536,Assumption,6.20,N/A,2
13537,Bad Habits,6.00,N/A,1
13538,African Kingdoms,3.70,N/A,5
13539,Alumni Fun,6.26,N/A,7
13540,Applause,5.61,N/A,9
13541,Beat the Market,5.00,N/A,5
13543,Bozo,3.00,N/A,1
13544,The Wild Thornberry's Snapshot Safari,6.00,N/A,4
13545,Boy Scouts' Progress Game,N/A,N/A,N/A
13546,Brain Bash!,4.35,N/A,13
13547,Brain Warp,6.19,N/A,28
13548,Bubble Up Pup,N/A,N/A,N/A
13549,Teenage Mutant Ninja Turtles Trading Card Game,4.93,N/A,15
13550,Bratz Trading Card Game,N/A,N/A,N/A
13552,Associations: The Game of Quick Connections,5.00,N/A,6
13554,Red Herring,7.00,N/A,1
13555,Name That Tune,3.67,N/A,3
13556,Rippers: The Horror Wars,6.73,N/A,15
13557,Play Bridge,6.00,N/A,1
13558,Bug Out!,N/A,N/A,N/A
13559,Oreo Cookie Factory Game,4.62,N/A,4
13560,The Bugaloos Game,N/A,N/A,N/A
13561,Jurassic Park: Dinosaur Escape Card Game,5.68,N/A,14
13562,GOAL: Das strategische Fussballspiel,5.00,N/A,2
13563,Sexy Slang,6.30,N/A,5
13564,Eishockey: Die Simulation,7.84,N/A,5
13565,Dress Up,7.00,N/A,2
13566,Golf Around,N/A,N/A,N/A
13567,Men into Space,5.00,N/A,1
13568,Chancellorsville,5.00,N/A,16
13569,Plevna,5.06,N/A,9
13570,Bumpin' Benny Game,N/A,N/A,N/A
13571,Dr. Busby,N/A,N/A,N/A
13572,Button-Button,N/A,N/A,N/A
13573,Garfield Kitty Letters,N/A,N/A,N/A
13574,VerkehrsChaos,6.90,N/A,5
13575,Bunny Zick-Zack,5.50,N/A,9
13577,Palaver,6.25,N/A,2
13578,Flurry!,5.00,N/A,4
13579,Öko,4.50,N/A,6
13583,Dirty Words the card game,1.00,N/A,1
13585,The North Atlantic Shipping Game,5.50,N/A,2
13586,Bunco,2.42,N/A,13
13587,Presidential Poker,5.00,N/A,2
13588,Baghdad Rummy,N/A,N/A,N/A
13590,Movie-Buff Volume 1,4.40,N/A,5
13591,Railroad Dice: Crossing,5.67,N/A,29
13592,Mascarade,5.06,N/A,7
13594,Money-maker,4.00,N/A,2
13596,Panzer Pak 1: East Front Organizations,6.40,N/A,5
13598,Campbell Kids Shopping Game,N/A,N/A,N/A
13599,Candy Land VCR Board Game,5.50,N/A,5
13600,Candyland Lotto,5.00,N/A,2
13601,Care Bears Touching Tunes,N/A,N/A,N/A
13603,Care Bears: Warm Feelings,6.67,N/A,4
13604,Care Bears: Which Bears Where?,N/A,N/A,N/A
13605,The American Revolution,7.00,N/A,2
13606,Deadlock,4.00,N/A,3
13607,The Haunting House 2: The Second Story,5.93,5.552,153
13608,Monopoly: The Card Game Deluxe Edition,5.35,N/A,20
13609,Number Mastermind,4.61,N/A,13
13612,Turning Point: Stalingrad Expansion Kit,6.94,5.604,70
13613,Game of Cat and Mouse,4.96,N/A,12
13615,"Left Behind: The Movie, The Board Game Adventure",3.51,N/A,7
13616,Dark Blades Expansion Set,6.12,N/A,8
13617,War! Blitzkrieg & Bombers,5.50,N/A,2
13618,Crucible: Conquest of the Final Realm,5.75,N/A,7
13620,Check-up Charlie,7.67,N/A,3
13621,Shapes Up,6.05,N/A,15
13622,Merger,6.25,N/A,4
13624,The Great Charlie Chan Detective Mystery Game,7.00,N/A,2
13625,Travel Photo Trek Exploration Game,5.04,N/A,5
13626,Chessers,6.50,N/A,4
13627,Seek: The Original LDS Quiz Game,4.75,N/A,17
13628,Chitty Chitty Bang Bang,4.75,N/A,4
13629,Cinderella,4.67,N/A,3
13631,"Words, Words, Words",N/A,N/A,N/A
13632,Monster Medic,N/A,N/A,N/A
13633,Tied in Knots,N/A,N/A,N/A
13634,Hit med sangen,4.25,N/A,4
13635,Melees Gloriosus,6.50,N/A,1
13637,Legion,7.97,N/A,12
13638,He Who Would Be King,7.00,N/A,2
13639,The Saxon Shore is Burning,7.25,N/A,4
13640,Emperor of the Steppes,4.83,N/A,6
13641,Enlightenment,6.40,N/A,5
13643,Mazuma,4.80,N/A,1
13646,Zodiac,3.50,N/A,1
13649,Chopper Chase,5.61,N/A,14
13650,Rock 'N' Roll...The Music Biz Game,6.80,N/A,5
13651,Maori,N/A,N/A,N/A
13652,Generic Space Combat 2,N/A,N/A,N/A
13653,TriHex,5.00,N/A,1
13656,Fighting Serpents,7.67,N/A,3
13657,Mu Torere,4.09,N/A,22
13658,Officers and Sepoys,5.50,N/A,2
13659,Masters of the Universe,6.40,N/A,5
